image_id,nucleus_id,area,perimeter,circularity,eccentricity,compactness,image_class
371,1211,27.01,4.3571,0.1788,0.8391,0.1788,Negative for intraepithelial lesion
371,1212,59.805,6.0306,0.2066,0.8316,0.2066,Negative for intraepithelial lesion
371,1213,86.83,5.7971,0.3247,0.7241,0.3247,Negative for intraepithelial lesion
371,1214,24.935,3.4207,0.2678,0.8273,0.2678,Negative for intraepithelial lesion
371,1215,6.845,1.035,0.803,0.6409,0.803,Negative for intraepithelial lesion
371,1216,32.795,4.2298,0.2303,0.5421,0.2303,Negative for intraepithelial lesion
371,1217,55.36,7.8258,0.1136,0.3435,0.1136,Negative for intraepithelial lesion
371,1218,41.675,7.3191,0.0978,0.6339,0.0978,Negative for intraepithelial lesion
371,1219,9.95,1.5588,0.5146,0.8622,0.5146,Negative for intraepithelial lesion
371,1220,42.445,3.8635,0.3573,0.5508,0.3573,Negative for intraepithelial lesion
371,1221,47.37,7.1704,0.1158,0.4407,0.1158,Negative for intraepithelial lesion
371,1222,34.95,3.4699,0.3648,0.9435,0.3648,Negative for intraepithelial lesion
371,1223,13.55,3.6371,0.1287,0.8724,0.1287,Negative for intraepithelial lesion
371,1224,10.955,1.9978,0.3449,0.6628,0.3449,Negative for intraepithelial lesion
371,1225,8.235,1.2287,0.6855,0.6656,0.6855,Negative for intraepithelial lesion
371,1226,4.66,1.7023,0.2021,0.756,0.2021,Negative for intraepithelial lesion
371,1227,20.325,6.488,0.0607,0.7221,0.0607,Negative for intraepithelial lesion
370,1228,97.96,3.9849,0.7752,0.3567,0.7752,LSIL
370,1229,7.66,1.1374,0.7441,0.6974,0.7441,Negative for intraepithelial lesion
370,1230,6.77,1.1257,0.6714,0.4817,0.6714,Negative for intraepithelial lesion
370,1231,9.66,1.7174,0.4116,0.8416,0.4116,Negative for intraepithelial lesion
370,1232,7.645,1.2598,0.6053,0.7416,0.6053,Negative for intraepithelial lesion
370,1233,10.27,1.2691,0.8013,0.7196,0.8013,Negative for intraepithelial lesion
370,1234,89.165,4.8938,0.4679,0.5489,0.4679,Negative for intraepithelial lesion
370,1235,91.005,4.8441,0.4874,0.5605,0.4874,Negative for intraepithelial lesion
370,1236,64.04,6.1302,0.2141,0.9497,0.2141,Negative for intraepithelial lesion
370,1237,14.97,3.3094,0.1718,0.8843,0.1718,Negative for intraepithelial lesion
370,1238,16.055,2.9041,0.2392,0.9624,0.2392,Negative for intraepithelial lesion
370,1239,38.13,4.0528,0.2917,0.8411,0.2917,Negative for intraepithelial lesion
370,1240,46.655,4.914,0.2428,0.8186,0.2428,Negative for intraepithelial lesion
370,1241,13.065,2.031,0.398,0.8659,0.398,Negative for intraepithelial lesion
370,1242,6.05,0.9877,0.7793,0.5201,0.7793,Negative for intraepithelial lesion
370,1243,31.225,3.4889,0.3223,0.5232,0.3223,Negative for intraepithelial lesion
370,1244,63.98,5.5185,0.264,0.6578,0.264,Negative for intraepithelial lesion
370,1245,8.11,1.3954,0.5234,0.5859,0.5234,Negative for intraepithelial lesion
370,1246,12.07,1.5057,0.669,0.571,0.669,Negative for intraepithelial lesion
370,1247,6.755,3.7346,0.0609,0.93,0.0609,Negative for intraepithelial lesion
370,1248,7.96,1.1808,0.7174,0.5483,0.7174,Negative for intraepithelial lesion
370,1249,7.54,1.1774,0.6835,0.45,0.6835,Negative for intraepithelial lesion
370,1250,88.745,4.7821,0.4877,0.5909,0.4877,Negative for intraepithelial lesion
369,1251,44.77,3.2571,0.5303,0.5149,0.5303,LSIL
369,1252,50.17,5.1779,0.2352,0.7408,0.2352,Negative for intraepithelial lesion
369,1253,58.26,6.5262,0.1719,0.5692,0.1719,Negative for intraepithelial lesion
369,1254,92.155,4.611,0.5447,0.7758,0.5447,Negative for intraepithelial lesion
368,1255,85.14,6.7696,0.2335,0.596,0.2335,LSIL
368,1256,95.67,4.8057,0.5206,0.9419,0.5206,LSIL
368,1257,84.985,5.7526,0.3227,0.5076,0.3227,LSIL
368,1258,97.86,4.0766,0.74,0.9668,0.74,LSIL
368,1259,4.84,0.8477,0.8464,0.389,0.8464,Negative for intraepithelial lesion
368,1260,7.735,1.195,0.6807,0.8127,0.6807,Negative for intraepithelial lesion
368,1261,6.75,1.3154,0.4902,0.6525,0.4902,Negative for intraepithelial lesion
368,1262,78.805,6.2072,0.257,0.6865,0.257,Negative for intraepithelial lesion
368,1263,90.615,5.3469,0.3983,0.4701,0.3983,Negative for intraepithelial lesion
368,1264,14.235,3.7975,0.124,0.7397,0.124,Negative for intraepithelial lesion
368,1265,81.36,6.1248,0.2725,0.5285,0.2725,LSIL
367,1266,79.83,4.6245,0.4691,0.5463,0.4691,LSIL
367,1267,94.605,5.0178,0.4722,0.6724,0.4722,LSIL
367,1268,96.66,4.5194,0.5947,0.819,0.5947,LSIL
367,1269,97.53,4.2049,0.6932,0.4821,0.6932,LSIL
367,1270,97.72,4.0331,0.7549,0.9757,0.7549,LSIL
367,1271,91.155,5.1192,0.4371,0.9838,0.4371,LSIL
367,1272,6.215,2.0827,0.1801,0.5448,0.1801,Negative for intraepithelial lesion
367,1273,7.835,1.5695,0.3997,0.8244,0.3997,Negative for intraepithelial lesion
367,1274,25.715,4.5843,0.1538,0.7046,0.1538,Negative for intraepithelial lesion
367,1275,26.18,4.7399,0.1464,0.6965,0.1464,Negative for intraepithelial lesion
367,1276,22.395,4.2863,0.1532,0.5682,0.1532,Negative for intraepithelial lesion
367,1277,4.67,0.8394,0.8329,0.3455,0.8329,Negative for intraepithelial lesion
367,1278,6.725,1.0018,0.842,0.5011,0.842,Negative for intraepithelial lesion
367,1279,5.005,0.8818,0.8088,0.5116,0.8088,Negative for intraepithelial lesion
367,1280,4.205,0.8253,0.7759,0.6196,0.7759,Negative for intraepithelial lesion
367,1281,7.735,1.5584,0.4002,0.9188,0.4002,Negative for intraepithelial lesion
367,1282,4.56,0.8194,0.8534,0.3403,0.8534,Negative for intraepithelial lesion
367,1283,42.46,4.0674,0.3225,0.996,0.3225,Negative for intraepithelial lesion
367,1284,3.85,0.796,0.7636,0.7976,0.7636,Negative for intraepithelial lesion
367,1285,4.815,0.8936,0.7578,0.7213,0.7578,Negative for intraepithelial lesion
367,1286,9.51,1.7788,0.3777,0.7486,0.3777,Negative for intraepithelial lesion
366,1287,31.46,3.1874,0.3891,0.6493,0.3891,LSIL
366,1288,37.705,4.7203,0.2127,0.7725,0.2127,LSIL
366,1289,10.105,3.2284,0.1218,0.4757,0.1218,LSIL
366,1290,22.36,3.2639,0.2638,0.6786,0.2638,LSIL
366,1291,3.765,0.7536,0.8332,0.6941,0.8332,Negative for intraepithelial lesion
366,1292,6.585,1.0667,0.7273,0.8408,0.7273,Negative for intraepithelial lesion
366,1293,3.465,0.717,0.847,0.4756,0.847,Negative for intraepithelial lesion
366,1294,6.44,2.6728,0.1133,0.6194,0.1133,Negative for intraepithelial lesion
366,1295,0.58,0.3814,0.501,0.4512,0.501,Negative for intraepithelial lesion
366,1296,9.49,1.6905,0.4173,0.8802,0.4173,Negative for intraepithelial lesion
366,1297,30.075,3.5332,0.3027,0.6923,0.3027,Negative for intraepithelial lesion
366,1298,30.355,3.7381,0.273,0.7414,0.273,Negative for intraepithelial lesion
366,1299,5.58,0.9277,0.8148,0.4693,0.8148,Negative for intraepithelial lesion
366,1300,8.365,1.135,0.816,0.5582,0.816,Negative for intraepithelial lesion
366,1301,13.325,1.6212,0.6371,0.3738,0.6371,Negative for intraepithelial lesion
366,1302,24.245,4.1623,0.1759,0.6976,0.1759,Negative for intraepithelial lesion
366,1303,7.04,1.3823,0.463,0.6108,0.463,Negative for intraepithelial lesion
366,1304,10.725,1.8178,0.4079,0.6793,0.4079,Negative for intraepithelial lesion
366,1305,8.235,1.3412,0.5752,0.7259,0.5752,Negative for intraepithelial lesion
366,1306,8.935,1.3681,0.5999,0.6023,0.5999,Negative for intraepithelial lesion
366,1307,21.595,2.8035,0.3453,0.3495,0.3453,ASC-US
366,1308,15.89,1.7665,0.6399,0.7495,0.6399,ASC-US
366,1309,24.01,3.7074,0.2195,0.8669,0.2195,ASC-US
366,1310,14.52,2.1782,0.3846,0.8082,0.3846,Negative for intraepithelial lesion
365,1311,31.72,2.3714,0.7088,0.6111,0.7088,LSIL
365,1312,6.345,1.055,0.7164,0.845,0.7164,Negative for intraepithelial lesion
365,1313,5.595,1.0115,0.6871,0.8703,0.6871,Negative for intraepithelial lesion
365,1314,4.155,0.8053,0.8052,0.326,0.8052,Negative for intraepithelial lesion
365,1315,5.865,0.9867,0.757,0.5018,0.757,Negative for intraepithelial lesion
365,1316,9.395,1.2847,0.7153,0.7106,0.7153,Negative for intraepithelial lesion
365,1317,4.825,0.8618,0.8163,0.572,0.8163,Negative for intraepithelial lesion
365,1318,6.56,2.1817,0.1732,0.7313,0.1732,Negative for intraepithelial lesion
365,1319,1.47,0.7677,0.3134,0.7696,0.3134,Negative for intraepithelial lesion
364,1320,18.545,1.8661,0.6692,0.6131,0.6692,ASC-US
364,1321,38.43,3.9668,0.3069,0.8591,0.3069,ASC-US
364,1322,6.595,1.015,0.8045,0.5295,0.8045,Negative for intraepithelial lesion
364,1323,4.49,0.996,0.5688,0.6753,0.5688,Negative for intraepithelial lesion
364,1324,7.48,1.3905,0.4861,0.7978,0.4861,Negative for intraepithelial lesion
364,1325,4.435,0.8136,0.842,0.5581,0.842,Negative for intraepithelial lesion
364,1326,5.54,0.896,0.8672,0.5929,0.8672,Negative for intraepithelial lesion
364,1327,5.54,0.896,0.8672,0.5929,0.8672,Negative for intraepithelial lesion
364,1328,6.64,1.0208,0.8007,0.6009,0.8007,Negative for intraepithelial lesion
364,1329,6.08,1.1291,0.5993,0.4368,0.5993,Negative for intraepithelial lesion
364,1330,6.935,1.0233,0.8323,0.6524,0.8323,Negative for intraepithelial lesion
364,1331,5.555,1.0067,0.6888,0.7628,0.6888,Negative for intraepithelial lesion
364,1332,4.665,0.8418,0.8272,0.4853,0.8272,Negative for intraepithelial lesion
364,1333,6.195,0.9901,0.7941,0.4765,0.7941,Negative for intraepithelial lesion
364,1334,6.05,0.9877,0.7793,0.6563,0.7793,Negative for intraepithelial lesion
364,1335,8.915,1.6178,0.428,0.5256,0.428,Negative for intraepithelial lesion
364,1336,3.865,2.2924,0.0924,0.4101,0.0924,Negative for intraepithelial lesion
364,1337,7.705,1.3915,0.5,0.7946,0.5,Negative for intraepithelial lesion
364,1338,11.33,2.4948,0.2288,0.9051,0.2288,Negative for intraepithelial lesion
364,1339,21.105,2.6752,0.3706,0.5896,0.3706,ASC-US
364,1340,5.37,0.9443,0.7568,0.4101,0.7568,Negative for intraepithelial lesion
364,1341,31.06,2.7011,0.535,0.8291,0.535,LSIL
363,1342,40.38,3.9336,0.3279,0.8093,0.3279,LSIL
363,1343,4.655,0.8336,0.8419,0.5225,0.8419,Negative for intraepithelial lesion
363,1344,6.23,1.7437,0.2575,0.8054,0.2575,Negative for intraepithelial lesion
363,1345,32.025,4.2595,0.2218,0.7184,0.2218,Negative for intraepithelial lesion
363,1346,6.42,1.1043,0.6616,0.8271,0.6616,Negative for intraepithelial lesion
363,1347,5.06,0.856,0.8678,0.3571,0.8678,Negative for intraepithelial lesion
363,1348,7.99,1.2174,0.6775,0.6138,0.6775,Negative for intraepithelial lesion
363,1349,5.21,0.956,0.7164,0.486,0.7164,Negative for intraepithelial lesion
363,1350,5.93,2.7976,0.0952,0.9679,0.0952,Negative for intraepithelial lesion
363,1351,15.05,2.5997,0.2798,0.7151,0.2798,Negative for intraepithelial lesion
363,1352,3.93,0.7794,0.813,0.5915,0.813,Negative for intraepithelial lesion
363,1353,12.83,2.152,0.3482,0.7285,0.3482,Negative for intraepithelial lesion
363,1354,9.545,3.5361,0.0959,0.4332,0.0959,Negative for intraepithelial lesion
363,1355,20.535,2.4089,0.4447,0.7883,0.4447,Negative for intraepithelial lesion
363,1356,14.665,1.891,0.5154,0.3815,0.5154,Negative for intraepithelial lesion
363,1357,7.445,1.2018,0.6477,0.6361,0.6477,Negative for intraepithelial lesion
363,1358,10.34,1.7105,0.4441,0.5766,0.4441,Negative for intraepithelial lesion
362,1359,24.265,3.9195,0.1985,0.6019,0.1985,LSIL
362,1360,9.085,2.2778,0.22,0.968,0.22,LSIL
362,1361,14.225,3.3104,0.1631,0.5987,0.1631,LSIL
362,1362,15.135,1.9241,0.5137,0.4963,0.5137,LSIL
362,1363,23.86,3.5674,0.2356,0.9073,0.2356,LSIL
362,1364,5.065,1.3281,0.3608,0.7997,0.3608,Negative for intraepithelial lesion
362,1365,12.775,1.5481,0.6698,0.8604,0.6698,Negative for intraepithelial lesion
362,1366,8.385,1.5861,0.4188,0.6537,0.4188,Negative for intraepithelial lesion
362,1367,8.805,1.1915,0.7793,0.7782,0.7793,Negative for intraepithelial lesion
362,1368,7.18,2.2168,0.1836,0.7663,0.1836,Negative for intraepithelial lesion
362,1369,11.105,1.3398,0.7774,0.7327,0.7774,Negative for intraepithelial lesion
362,1370,7.385,1.473,0.4277,0.8144,0.4277,Negative for intraepithelial lesion
362,1371,9.42,1.3505,0.649,0.7447,0.649,Negative for intraepithelial lesion
362,1372,11.1,2.1968,0.289,0.526,0.289,Negative for intraepithelial lesion
362,1373,7.925,1.2433,0.6443,0.703,0.6443,Negative for intraepithelial lesion
362,1374,10.735,1.4447,0.6464,0.5741,0.6464,Negative for intraepithelial lesion
362,1375,9.815,1.2515,0.7874,0.588,0.7874,Negative for intraepithelial lesion
362,1376,11.515,1.4481,0.69,0.8597,0.69,Negative for intraepithelial lesion
362,1377,11.955,1.5364,0.6364,0.7749,0.6364,Negative for intraepithelial lesion
362,1378,28.75,3.0879,0.3789,0.8009,0.3789,Negative for intraepithelial lesion
362,1379,28.6,3.0431,0.3881,0.8246,0.3881,Negative for intraepithelial lesion
362,1380,34.46,3.6005,0.334,0.8103,0.334,Negative for intraepithelial lesion
362,1381,11.13,1.5988,0.5471,0.7526,0.5471,Negative for intraepithelial lesion
362,1382,25.975,3.3421,0.2922,0.5496,0.2922,Negative for intraepithelial lesion
362,1383,6.64,1.0491,0.7581,0.5828,0.7581,Negative for intraepithelial lesion
362,1384,8.895,1.4412,0.5381,0.7583,0.5381,Negative for intraepithelial lesion
362,1385,6.625,1.0384,0.7721,0.7257,0.7721,Negative for intraepithelial lesion
362,1386,6.08,1.6637,0.276,0.8264,0.276,Negative for intraepithelial lesion
362,1387,0.175,0.259,0.3278,0.8215,0.3278,Negative for intraepithelial lesion
362,1388,1.245,1.2515,0.0999,0.9235,0.0999,Negative for intraepithelial lesion
362,1389,7.175,1.0833,0.7684,0.7753,0.7684,Negative for intraepithelial lesion
362,1390,16.565,1.6344,0.7793,0.175,0.7793,Negative for intraepithelial lesion
362,1391,11.535,2.3144,0.2706,0.8834,0.2706,Negative for intraepithelial lesion
362,1392,6.505,1.055,0.7345,0.5115,0.7345,Negative for intraepithelial lesion
362,1393,5.795,1.0384,0.6753,0.6639,0.6753,Negative for intraepithelial lesion
362,1394,17.53,2.4251,0.3746,0.8673,0.3746,Negative for intraepithelial lesion
362,1395,9.78,1.5208,0.5314,0.5041,0.5314,Negative for intraepithelial lesion
362,1396,13.795,1.7178,0.5875,0.7748,0.5875,Negative for intraepithelial lesion
362,1397,13.795,1.7178,0.5875,0.7748,0.5875,Negative for intraepithelial lesion
362,1398,13.565,1.7012,0.589,0.8365,0.589,Negative for intraepithelial lesion
362,1399,6.075,0.9584,0.8311,0.2852,0.8311,Negative for intraepithelial lesion
362,1400,7.45,1.7237,0.3151,0.892,0.3151,LSIL
362,1401,6.89,1.4437,0.4154,0.9577,0.4154,LSIL
362,1402,13.145,1.6861,0.581,0.9029,0.581,LSIL
361,1403,13.11,1.6788,0.5845,0.9194,0.5845,LSIL
361,1404,20.555,2.7055,0.3529,0.9182,0.3529,LSIL
361,1405,14.405,1.8964,0.5033,0.9423,0.5033,LSIL
361,1406,33.38,3.0665,0.4461,0.7985,0.4461,LSIL
361,1407,34.215,3.1572,0.4313,0.8198,0.4313,LSIL
361,1408,33.37,3.8831,0.2781,0.941,0.2781,LSIL
361,1409,41.105,4.9098,0.2143,0.7405,0.2143,LSIL
361,1410,35.545,3.5787,0.3488,0.7152,0.3488,LSIL
361,1411,36.415,6.5397,0.107,0.8687,0.107,LSIL
361,1412,53.625,7.5957,0.1168,0.5197,0.1168,LSIL
361,1413,46.465,6.8286,0.1252,0.6544,0.1252,LSIL
361,1414,53.125,4.6566,0.3079,0.8047,0.3079,LSIL
361,1415,24.57,2.3554,0.5565,0.955,0.5565,LSIL
361,1416,45.485,4.3361,0.304,0.8582,0.304,LSIL
361,1417,43.72,4.0136,0.341,0.8097,0.341,LSIL
361,1418,34.27,2.7562,0.5669,0.767,0.5669,LSIL
361,1419,30.095,3.2938,0.3486,0.701,0.3486,LSIL
361,1420,47.06,6.9124,0.1238,0.7842,0.1238,LSIL
361,1421,52.625,7.4783,0.1182,0.381,0.1182,LSIL
361,1422,71.445,7.4003,0.1639,0.6728,0.1639,LSIL
361,1423,89.255,5.6518,0.3511,0.74,0.3511,LSIL
361,1424,32.22,3.3791,0.3546,0.7663,0.3546,LSIL
361,1425,53.685,6.7383,0.1486,0.3615,0.1486,LSIL
361,1426,38.075,3.3304,0.4314,0.7271,0.4314,LSIL
361,1427,28.59,3.5205,0.2899,0.7573,0.2899,LSIL
361,1428,22.595,5.168,0.1063,0.696,0.1063,LSIL
361,1429,16.725,2.2738,0.4065,0.8792,0.4065,LSIL
361,1430,12.42,1.9602,0.4062,0.9232,0.4062,LSIL
361,1431,35.385,3.8932,0.2934,0.6776,0.2934,LSIL
361,1432,62.305,5.8458,0.2291,0.2798,0.2291,LSIL
361,1433,44.995,4.5269,0.2759,0.676,0.2759,LSIL
361,1434,51.59,4.2611,0.3571,0.7712,0.3571,LSIL
361,1435,45.165,5.0429,0.2232,0.254,0.2232,LSIL
361,1436,55.705,6.3672,0.1727,0.4888,0.1727,LSIL
361,1437,39.48,4.5805,0.2365,0.7531,0.2365,LSIL
361,1438,13.155,1.5447,0.6928,0.3796,0.6928,LSIL
361,1439,14.215,1.6012,0.6967,0.7975,0.6967,LSIL
361,1440,18.0,2.5617,0.3447,0.9586,0.3447,LSIL
361,1441,15.785,2.4358,0.3343,0.9241,0.3343,LSIL
361,1442,18.17,1.6954,0.7944,0.6142,0.7944,LSIL
361,1443,31.375,2.8118,0.4987,0.789,0.4987,LSIL
361,1444,31.375,2.8118,0.4987,0.789,0.4987,LSIL
361,1445,21.175,2.1172,0.5936,0.7955,0.5936,LSIL
361,1446,16.4,1.8471,0.604,0.863,0.604,LSIL
361,1447,15.665,2.0915,0.45,0.9666,0.45,LSIL
361,1448,13.135,1.8978,0.4583,0.6416,0.4583,LSIL
361,1449,7.02,1.9368,0.2352,0.9027,0.2352,LSIL
361,1450,13.56,3.8068,0.1176,0.7576,0.1176,LSIL
361,1451,9.79,3.5645,0.0968,0.9536,0.0968,Negative for intraepithelial lesion
361,1452,20.9,4.8716,0.1107,0.909,0.1107,Negative for intraepithelial lesion
361,1453,6.245,1.9212,0.2126,0.7889,0.2126,Negative for intraepithelial lesion
361,1454,4.875,0.9018,0.7532,0.8283,0.7532,Negative for intraepithelial lesion
361,1455,5.985,1.2598,0.4739,0.8614,0.4739,Negative for intraepithelial lesion
361,1456,6.69,1.2608,0.5288,0.9174,0.5288,Negative for intraepithelial lesion
361,1457,6.245,1.9212,0.2126,0.7889,0.2126,Negative for intraepithelial lesion
361,1458,5.405,0.9901,0.6928,0.7989,0.6928,Negative for intraepithelial lesion
361,1459,7.03,1.5105,0.3872,0.731,0.3872,Negative for intraepithelial lesion
361,1460,7.11,1.6188,0.3409,0.7054,0.3409,Negative for intraepithelial lesion
361,1461,4.66,0.9077,0.7107,0.8299,0.7107,Negative for intraepithelial lesion
361,1462,7.345,1.1033,0.7583,0.7866,0.7583,Negative for intraepithelial lesion
361,1463,29.51,6.0919,0.0999,0.7153,0.0999,Negative for intraepithelial lesion
361,1464,13.445,2.0358,0.4077,0.8609,0.4077,Negative for intraepithelial lesion
361,1465,50.72,6.3719,0.157,0.7201,0.157,Negative for intraepithelial lesion
361,1466,42.87,3.5245,0.4337,0.8338,0.4337,Negative for intraepithelial lesion
361,1467,29.59,3.4239,0.3172,0.5492,0.3172,Negative for intraepithelial lesion
361,1468,26.325,3.2987,0.304,0.7599,0.304,Negative for intraepithelial lesion
361,1469,43.935,6.3577,0.1366,0.583,0.1366,Negative for intraepithelial lesion
361,1470,14.225,2.0295,0.434,0.9636,0.434,Negative for intraepithelial lesion
361,1471,2.275,1.0384,0.2651,0.8662,0.2651,Negative for intraepithelial lesion
361,1472,13.985,2.1592,0.3769,0.7956,0.3769,Negative for intraepithelial lesion
361,1473,9.81,2.1314,0.2714,0.8914,0.2714,Negative for intraepithelial lesion
361,1474,42.5,6.4442,0.1286,0.6859,0.1286,Negative for intraepithelial lesion
361,1475,32.285,8.3185,0.0586,0.7267,0.0586,Negative for intraepithelial lesion
361,1476,6.475,1.0501,0.7379,0.7936,0.7379,Negative for intraepithelial lesion
360,1477,81.22,4.2417,0.5673,0.7099,0.5673,LSIL
360,1478,76.9,5.4005,0.3313,0.7672,0.3313,LSIL
360,1479,79.585,4.2421,0.5558,0.2828,0.5558,LSIL
360,1480,59.29,4.2051,0.4213,0.5255,0.4213,LSIL
360,1481,45.58,4.0639,0.3468,0.8014,0.3468,LSIL
360,1482,19.59,1.9085,0.6758,0.7901,0.6758,LSIL
360,1483,56.92,5.0653,0.2788,0.8526,0.2788,LSIL
360,1484,67.2,5.9316,0.24,0.6959,0.24,LSIL
360,1485,43.15,5.0385,0.2136,0.4411,0.2136,LSIL
360,1486,73.01,4.5294,0.4472,0.5383,0.4472,LSIL
360,1487,77.36,4.7128,0.4377,0.7072,0.4377,LSIL
360,1488,45.61,4.6356,0.2667,0.8995,0.2667,LSIL
360,1489,30.07,4.2516,0.209,0.4946,0.209,Negative for intraepithelial lesion
360,1490,5.735,0.9336,0.8269,0.3931,0.8269,Negative for intraepithelial lesion
360,1491,12.225,2.2241,0.3106,0.9227,0.3106,Negative for intraepithelial lesion
360,1492,45.895,6.1894,0.1505,0.5821,0.1505,Negative for intraepithelial lesion
360,1493,20.065,3.8098,0.1737,0.8577,0.1737,Negative for intraepithelial lesion
360,1494,41.845,6.288,0.133,0.6667,0.133,Negative for intraepithelial lesion
360,1495,6.735,1.1384,0.6531,0.4934,0.6531,Negative for intraepithelial lesion
360,1496,15.04,2.2934,0.3593,0.8559,0.3593,Negative for intraepithelial lesion
360,1497,97.605,3.9673,0.7793,0.7065,0.7793,Negative for intraepithelial lesion
360,1498,82.45,7.4302,0.1877,0.6094,0.1877,Negative for intraepithelial lesion
360,1499,6.82,2.3699,0.1526,0.5411,0.1526,Negative for intraepithelial lesion
360,1500,55.525,6.5126,0.1645,0.7757,0.1645,Negative for intraepithelial lesion
360,1501,81.775,6.9989,0.2098,0.795,0.2098,Negative for intraepithelial lesion
360,1502,97.345,4.0956,0.7293,0.9332,0.7293,Negative for intraepithelial lesion
360,1503,33.875,3.3358,0.3825,0.7784,0.3825,Negative for intraepithelial lesion
360,1504,86.475,5.9781,0.3041,0.5716,0.3041,Negative for intraepithelial lesion
